video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url,fetch_timestamp,fetch_date,data_source
7567595401243659540,gks.rakib,121,0,1,57,BD,2025-11-01 03:35:15,NA,7494640774252923664,#duet with @∆$★𝗛𝗼𝘀𝘀𝗮𝗶𝗻 𝗥𝗮𝗻𝗮★$∆ #ইসলামিক_ভিডিও_🤲🕋🤲 #আসসালামালাইকুম #😭😭😭😭😭😭😭😭😭😭 #,"duet,😭😭😭😭😭😭😭😭😭😭,আসসালামালাইকুম,ইসলামিক_ভিডিও_🤲🕋🤲",NA,https://www.tiktok.com/@gks.rakib/video/7567595401243659540,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567417269949615381,gks.rakib,180,2,1,66,BD,2025-10-31 16:04:00,NA,7427134000918973201,#duet with @∆$★𝗛𝗼𝘀𝘀𝗮𝗶𝗻 𝗥𝗮𝗻𝗮★$∆ #ইসলামিক_ভিডিও_🤲🕋🤲 #আসসালামালাইকুম #😭😭😭😭😭😭😭😭😭😭 #,"duet,😭😭😭😭😭😭😭😭😭😭,আসসালামালাইকুম,ইসলামিক_ভিডিও_🤲🕋🤲",NA,https://www.tiktok.com/@gks.rakib/video/7567417269949615381,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810938217270559,zx00nvyez5,355,0,0,4,US,2025-11-01 17:31:42,NA,7567816033097714462,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@zx00nvyez5/video/7567810938217270559,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810924703206669,etyx9fckx1,4664,0,0,320,US,2025-11-01 17:31:41,NA,7567810941925706551,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@etyx9fckx1/video/7567810924703206669,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810688324734263,etyx9fckx1,5,0,0,0,US,2025-11-01 17:30:44,NA,7567810718339287863,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@etyx9fckx1/video/7567810688324734263,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810621039725854,qkzwa5yy09,946,1,0,31,US,2025-11-01 17:30:27,NA,7567815684890790686,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@qkzwa5yy09/video/7567810621039725854,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810581932018957,vpdgaoduv8,926,1,1,42,US,2025-11-01 17:30:20,NA,7567810617273355022,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Anni trägt 1 dunkelgrünes langes. sie bewegt ihre Hüften elegant, strahlt auf der Bühne wie 1 Star. nach dem Tanz setzt sie sich und sagt, Entschuldigung, heute kann ich nichts kaltes essen. dann lächelt sie schelmisch und amüsiert damit den Häuptling. Annie ist eine herausragende Studentin einer Elite Uni. sie liebt Gedichte von.
",https://www.tiktok.com/@vpdgaoduv8/video/7567810581932018957,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810430194814238,qkzwa5yy09,618,0,0,22,US,2025-11-01 17:29:45,NA,7567815551024696095,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@qkzwa5yy09/video/7567810430194814238,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810378239986958,etyx9fckx1,891,0,0,18,US,2025-11-01 17:29:34,NA,7567810399601560334,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok","Luxurious life that awaited them. At first, things were fine. The challenge even seemed to bring them closer. But as the days dragged on, they realized it wasn't nearly as easy as they had thought. Every night the lights would shut off automatically, forcing them to rest. Every morning, they were woken up right on time. The food never changed, simple, bland and repetitive. Still, for the prize they endured. Lisa tried meditation to pass the endless hours, while Matt kept himself going with exercise. When boredom became unbearable, they played silly little games. Time moved painfully slow. By the 20th day, both of them were already drained, staring blankly at the ticking clock. Then one day, a cockroach appeared in the room. Oddly enough, Matt was delighted, desperate for something new. He even began feeding it from.
",https://www.tiktok.com/@etyx9fckx1/video/7567810378239986958,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810374456659213,vpdgaoduv8,33,0,0,0,US,2025-11-01 17:29:33,NA,7567810389682047758,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@vpdgaoduv8/video/7567810374456659213,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
7567810357830421790,qkzwa5yy09,6,0,0,0,US,2025-11-01 17:29:24,NA,7567813359191198494,Bad Bunny will be a performer at the 2026 Super Bowl LX Halftime Show on Apple Music. #news #badbunny #superbowl #noticiastiktok #MLB,"superbowl,news,mlb,badbunny,noticiastiktok",NA,https://www.tiktok.com/@qkzwa5yy09/video/7567810357830421790,2025-11-07 00:01:07.635242,2025-11-07,loaded_from_23h_cache
