video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url
7450649591680126251,washingtonpost,203748,120,130,17285,US,2024-12-21T00:05:44Z,NA,7450649523526978346,"By a vote of 366-34 with one lawmaker voting present, the House has overwhelmingly passed a bill that averts a government shutdown hours before the government runs out of funding. Speaker Mike Johnson (R-Louisiana) said earlier Friday that the new spending plan does not include President-elect Donald Trump’s demand to suspend the debt limit. The legislation would extend current fiscal levels until mid-March, provide $110 billion in relief to help natural-disaster survivors and aid farmers, and grant an extension for the farm bill, which must be reauthorized. The bill now goes to the Senate.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450649591680126251
7450647524668443950,the_savage_lokius,8445,105,20,768,US,2024-12-20T23:57:43Z,NA,7031101555747080194,"By a vote of 366-34 with one lawmaker voting present, the House has overwhelmingly passed a bill that averts a government shutdown hours before the government runs out of funding. Speaker Mike Johnson (R-Louisiana) said earlier Friday that the new spending plan does not include President-elect Donald Trump’s demand to suspend the debt limit. The legislation would extend current fiscal levels until mid-March, provide $110 billion in relief to help natural-disaster survivors and aid farmers, and grant an extension for the farm bill, which must be reauthorized. The bill now goes to the Senate.",NA,NA,https://www.tiktok.com/@the_savage_lokius/video/7450647524668443950
7450625453032787246,washingtonpost,50093,71,102,6449,US,2024-12-20T22:32:03Z,NA,7450625439262886702,"The U.S. finally got a national bird. Government websites called bald eagles the national bird. Textbooks and newspaper articles agreed. But when Preston Cook searched high and low for any official documentation cementing the bird’s status, he found nothing. Flabbergasted, in 2011 he wrote to his senator — the late Dianne Feinstein, a Democrat from California — asking if her staff could investigate this mystery at the National Archives. “It turns out that the documentation wasn’t missing — it didn’t exist. We’ve never had a national bird,” Cook told The Washington Post. “The senator sent me back a letter saying it’s assumed to be our national bird, but it has never been declared our national bird.” On Monday, Congress made it official. The bald eagle will become the national bird after 248 years. Caption from article by Maria Luisa Paul.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450625453032787246
7450248174381305131,washingtonpost,108132,125,177,12623,US,2024-12-19T22:08:01Z,NA,7450248142915652398,"Where did we get syphilis? In a study published Wednesday in the journal Nature, an international team studied ancient DNA harvested from lesion-ridden bones or teeth of five people who lived in Peru, Chile, Argentina and Mexico either before or around the time of Columbus. They found that early versions of the microbe, Treponema pallidum, that causes syphilis and related diseases were already diverse and widespread. Their analysis suggests that syphilis emerged in the Americas within the last 8,000 years and spread across the globe fueled by European colonization. “The syphilis debate was a big one, and it was a very emotional one ... a famous paleopathologist described it as one of the most enigmatic questions in science,” said Kirsten Bos, group leader for molecular paleopathology at the Max Planck Institute for Evolutionary Anthropology and one of the leaders of the work. She argued the new evidence would settle the matter. “It’s a very clear slam dunk: Okay, this clearly came from the Americas.” Several outside researchers agreed the study provides valuable new evidence strongly suggesting an American origin for syphilis, but added that it wouldn’t close the debate. Understanding the differences between the subspecies that cause these different, but related, diseases is a key question for scientists trying to understand these diseases today. Caption from article by Carolyn Y. Johnson.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450248174381305131
7450222481102654750,theisabelbrown,141904,820,2609,9138,US,2024-12-19T20:28:24Z,NA,7450222410328247070,This person was actually just hired on a taxpayer funded salary to be the Weight Stigma Czar of the city of San Francisco… & she’s got a powerful message to fight fatphobic sexism—“let them eat cake.” I’m so ready for MAHA 🫠,NA,NA,https://www.tiktok.com/@theisabelbrown/video/7450222481102654750
7450148103983795487,washingtonpost,11230,22,7,1124,US,2024-12-19T15:39:49Z,NA,7450148005270801183,"FTC MAKES sellers REVEAL “junk fees"" The Federal Trade Commission on Tuesday issued long-awaited rules requiring companies to display the full price of a hotel room, concert ticket or sporting event up front to customers, rather than hiding any extra charges — often called “junk fees” — until the very end of the checkout process.The new regulations, which are slated to take effect next year, seek to crack down on “bait and switch” pricing practices, according to FTC Chair Lina Khan, who said the agency has received a groundswell of complaints about service charges, amenity fees and a raft of other potentially obscure, last-minute additions to consumers’ bills. The FTC’s rules still allow companies to impose fees, so long as they are clearly displayed.The agency also focused its prohibition on just the lodging and live-event industries, not the fuller array of firms — from airlines to internet giants — that have similarly stoked public anger.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450148103983795487
7449877066633219370,washingtonpost,2371277,5360,2929,230542,US,2024-12-18T22:07:56Z,NA,7449877016746281774,"Young adults are far more likely to approve of Luigi Mangione. The pollster YouGov asked a battery of questions recently about the killing of UnitedHealthcare chief executive Brian Thompson in Manhattan two weeks ago and the man who has been charged for it, Luigi Mangione. (Mangione was charged Tuesday with murder and terrorism.) Many people appeared unfamiliar with the story, offering no opinions. But among those who did, lots of young adults appeared sympathetic toward the alleged killer. And notably, they perceived those around them as sharing such views. The poll, which surveyed more than 1,000 people, showed Americans adults under 30 are about evenly split on whether they view Mangione favorably or unfavorably. About one-third hold each view. Adults aged 30 to 44 leaned only slightly negatively toward him. (In contrast, Americans aged 65-plus viewed Mangione unfavorably by about a 15-to-1 margin. Overall, Americans viewed Mangione more than 2-to-1 negatively.) Younger adults actually viewed Mangione more favorably than the man he allegedly killed, Thompson. Caption from article by Aaron Blake.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449877066633219370
7449853409873906986,washingtonpost,598820,586,448,51312,US,2024-12-18T20:36:09Z,NA,7449853380186573614,The Supreme Court said it will quickly review the constitutionality of the law that would to a TikTok ban. The justices said they’d consider if the law violates the First Amendment rights of millions of TikTok users and owners of the app.,NA,NA,https://www.tiktok.com/@washingtonpost/video/7449853409873906986
7452771056542108950,nadori82,462,2,2,20,NL,2024-12-26T17:18:06Z,NA,7452771049618000662,#foryou #goviral #tiktok #viral #explore #fypage #tiktokviral #fypシ゚viral #tiktokvideo #tiktokphotography #fyp #pourtoi #pourtoii #pourtoipage #foryoupage #foryoupage❤️❤️ #furyou #furdich #fy,NA,NA,https://www.tiktok.com/@nadori82/video/7452771056542108950
7452737779592678686,fl_deplorable1,497,7,0,38,US,2024-12-26T15:09:19Z,NA,7395517034299820033,Van Zants inspiration for that smell was when Gary Rossingron crashed his car into a oak tree in Jacksonville Fl. Van Zant wrote the song as a warning about consequences of drug abuse.#fyp #lynardskynard #rip #oldsong #,NA,NA,https://www.tiktok.com/@fl_deplorable1/video/7452737779592678686
7452734401319832837,kartoffellkoenig,5945,131,44,819,MA,2024-12-26T14:55:56Z,NA,6873527659062626306,"Grünen Wahlprogramm- weitere Einschränkung der Meinungs- und Pressefreiheit  *Korrektur: meinte natürlich Richter, nicht Staatsanwälte* @🥔 Kartoffelkönig 🥔",NA,NA,https://www.tiktok.com/@kartoffellkoenig/video/7452734401319832837
7452549502759603487,jpall20,7227,74,18,947,US,2024-12-26T02:58:28Z,NA,7452549468295072542,I think they tried to off me there for a second #australia #spider #spiders #brainrot #arachnaphobia #fear #scary,NA,every time I see a post about Australia it's about something absolutely outrageous very often about bugs and I'm afraid of bugs I'm afraid of massive spiders and that's what's in Australia and the Australians in comment sections go so hard for spiders like they do not have arachnophobia Australians are like spider hopecore they are SLM spider lives matter they live eat and breathe spiders bro like you'll be like I'm so afraid of spiders I have arachnophobia and they'll be like bro what do you mean you would never come to Australia I have seven spiders in my house right now if you just leave them alone they won't they won't bother you and there's no talking to these spider advocates they so desperately want to be one with the spider that they'll tell you any kind of outrageous thing and be like yeah no big deal and I just witnessed this in a comment section like I just saw this happen somebody literally said that they had seven spiders in their house right now and it's like no big deal if I had seven spiders in my house right now that I could like physically see and I know they're not just little spiders and I'll show you there's a big I think the Australians are trying to kill me no but I don't know what that was like dead ass if I saw a spider that big in my house even just one I'd have to set the house ablaze and these people are like hanging out with them like the spiders live with them they're like roommates,https://www.tiktok.com/@jpall20/video/7452549502759603487
7452435291547208967,ghantagharkashmir,19,0,0,1,QA,2024-12-25T19:35:16Z,NA,7452435341707840272,There seem bullet marks on the crashed Azarbaijan plane body after its crash  #planecrash #azarbaijan,NA,NA,https://www.tiktok.com/@ghantagharkashmir/video/7452435291547208967
7451989749792902422,luxuryamericansnack,620,0,4,48,IT,2024-12-24T14:46:14Z,NA,6814378834477975553,Nuovi snack Kinder Molti dicono che somigliano al classico snack Hanuta ma dopo averlo assaggiato possiamo dirvi che non è assolutamente cosi ! Il sapore e tutta un’altra storia! #kinder #hanuta #merrychristmas,NA,NA,https://www.tiktok.com/@luxuryamericansnack/video/7451989749792902422
7451793413411818783,jpall20,69872,447,238,8642,US,2024-12-24T02:04:29Z,NA,7451793368084007710,Get #luigimangione a new #judge !! #luigi #unitedhealthcare #nyc #subway #trainstation #crime #arrested #brooklyn #news #carryon #airport #airline #tsa #conflictofinterest #healthcare #ceo,NA,NA,https://www.tiktok.com/@jpall20/video/7451793413411818783
7451616937307557142,katalena401,282,0,0,2,DE,2024-12-23T14:39:33Z,NA,6735036527706900482,# familie #spaß #witzig# lachen #lieben #vertrauen #feiern #genießen #spaß #vertrauen #jahre #vertrauen #leben #genießen #lieben #spaß #vertrauen #feiern #weihnachten #2024#,NA,NA,https://www.tiktok.com/@katalena401/video/7451616937307557142
7452522704915254558,do27225,743,0,0,8,US,2024-12-26T01:14:30Z,NA,7452522643808389919,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@do27225/video/7452522704915254558
7452278855378799902,gif4316,773,0,0,21,US,2024-12-25T14:30:00Z,NA,7452278772763577119,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@gif4316/video/7452278855378799902
7452088089343708447,user4930770690412,111,0,0,0,US,2024-12-24T21:07:57Z,NA,7452088050265410334,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user4930770690412/video/7452088089343708447
7452088052861717803,user81621410653650,691,0,0,3,US,2024-12-24T21:07:41Z,NA,7452088023317007147,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user81621410653650/video/7452088052861717803
7452011007205051678,user1570855881775,796,0,0,15,US,2024-12-24T16:08:56Z,NA,7452010999580347166,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news #tiktokuni #fypシ゚viral #pov #foryoupage #fypツ,NA,NA,https://www.tiktok.com/@user1570855881775/video/7452011007205051678
7452008916461899039,user1570855881775,886,1,0,25,US,2024-12-24T16:00:47Z,NA,7452008860853881631,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news #tiktokuni #fypシ゚viral #pov #foryoupage #fypツ,NA,NA,https://www.tiktok.com/@user1570855881775/video/7452008916461899039
7452008884174179614,user1570855881775,955,0,0,24,US,2024-12-24T16:00:42Z,NA,7452008857540938527,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news #tiktokuni #fypシ゚viral #pov #foryoupage #fypツ,NA,NA,https://www.tiktok.com/@user1570855881775/video/7452008884174179614
7452006665714421023,zcjbaom588,1144,0,0,44,US,2024-12-24T15:52:02Z,NA,7452006625852082974,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news #tiktokuni #fypシ゚viral #pov #foryoupage #fypツ 🙂,NA,NA,https://www.tiktok.com/@zcjbaom588/video/7452006665714421023
7452004753849994542,user63000019823662,1302,36,1,53,US,2024-12-24T15:44:29Z,NA,7452004720111242030,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user63000019823662/video/7452004753849994542
7452003035607272734,emobao668,1109,0,0,27,US,2024-12-24T15:37:57Z,NA,7452002984633879327,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news #tiktokuni #fypシ゚viral #pov #foryoupage #fypツ 🤠,NA,NA,https://www.tiktok.com/@emobao668/video/7452003035607272734
7451993400087268638,solitude.025,1171,0,1,19,US,2024-12-24T15:00:39Z,NA,7451993402956778271,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news #tiktokuni #foryou #fyp,NA,NA,https://www.tiktok.com/@solitude.025/video/7451993400087268638
7451993383913934110,solitude.025,567,0,0,12,US,2024-12-24T15:00:31Z,NA,7451993372065073950,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news #tiktokuni #foryou #fyp,NA,NA,https://www.tiktok.com/@solitude.025/video/7451993383913934110
7451992964810722591,solitude.025,590,0,0,12,US,2024-12-24T14:58:54Z,NA,7451992918606236447,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news #tiktokuni #foryou #fyp,NA,NA,https://www.tiktok.com/@solitude.025/video/7451992964810722591
7451983776688819502,30suishaofu,974,0,0,14,US,2024-12-24T14:23:06Z,NA,7451983785047952170,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@30suishaofu/video/7451983776688819502
7451983653359488302,30suishaofu,1157,0,0,10,US,2024-12-24T14:22:37Z,NA,7451983637404338987,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@30suishaofu/video/7451983653359488302
7451983636540329262,30suishaofu,1050,0,0,15,US,2024-12-24T14:22:33Z,NA,7451983596052581166,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@30suishaofu/video/7451983636540329262
7451958382111591726,user4291434300465,1345,0,0,51,US,2024-12-24T12:44:37Z,NA,7451958338738375470,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user4291434300465/video/7451958382111591726
7451958371445525803,user4291434300465,1118,0,0,30,US,2024-12-24T12:44:36Z,NA,7451958348683086638,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user4291434300465/video/7451958371445525803
7451957683009195307,user4291434300465,1036,0,0,27,US,2024-12-24T12:41:55Z,NA,7451957757093186350,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user4291434300465/video/7451957683009195307
7451818283612867886,user1163223973259,174,0,0,0,US,2024-12-24T03:40:50Z,NA,7451818256123382574,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user1163223973259/video/7451818283612867886
7451818277157834030,user1163223973259,186,0,0,0,US,2024-12-24T03:40:49Z,NA,7451818230295857962,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user1163223973259/video/7451818277157834030
7451817792560680238,user1163223973259,239,2,0,1,US,2024-12-24T03:38:56Z,NA,7451817758876781354,The #crime in #nyc is out of control #newyork #crimetok #train #subway #scary #arrested #brooklyn #news,NA,NA,https://www.tiktok.com/@user1163223973259/video/7451817792560680238
