video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url
7456182064656911662,mesnarky,296303,977,1731,48632,US,2025-01-04T21:54:38Z,,7416682129450387472,Have you seen the Coldplay music video that was released on Dick Van Dyke’s 99th Birthday? 🥹🫶🏻🎬 #entertainment #celebrity #dickvandyke #marypoppins #coldplay #chrismartin #greenscreenvideo #greenscreen ,,NA,https://www.tiktok.com/@mesnarky/video/7456182064656911662
7456059401091173662,dailybreakingnews4,2423,0,2,22,US,2025-01-04T13:58:58Z,,7456059526844877598,No one realizes why Player 100 appears in the resurrection Easter egg; the director uses three clues to hint that he is the biggest VIP of Squid Game.#usa #fypシ゚viral #celebrity #fyp #us #tiktok #famous #spuidgame,,NA,https://www.tiktok.com/@dailybreakingnews4/video/7456059401091173662
7456059204407676190,joyledrqmo0,1965,0,0,11,US,2025-01-04T13:58:09Z,,7456059113793997599,No one realizes why Player 100 appears in the resurrection Easter egg; the director uses three clues to hint that he is the biggest VIP of Squid Game.#usa #fypシ゚viral #celebrity #fyp #us #tiktok #famous #spuidgame,,NA,https://www.tiktok.com/@joyledrqmo0/video/7456059204407676190
7455568955160284446,celeb_tracker0,4881293,1845,20747,272656,US,2025-01-03T06:15:36Z,,7455568935337986847,No one realizes why Player 100 appears in the resurrection Easter egg; the director uses three clues to hint that he is the biggest VIP of Squid Game.#usa #fypシ゚viral #celebrity #fyp #us #tiktok #famous #spuidgame ,,NA,https://www.tiktok.com/@celeb_tracker0/video/7455568955160284446
7455614095350467886,hyhyuu21,752,0,0,22,US,2025-01-03T09:10:49Z,,7455614117269736234,I needed to know more info about justin baldoni because I’m sorry to say… I don’t know this man!#entertainment #celebrity #justinbaldoni #blakelively #ryanreynolds #itendswithus ,,NA,https://www.tiktok.com/@hyhyuu21/video/7455614095350467886
7455610891929685290,incrediboxmusicl,1001,1,1,41,US,2025-01-03T08:58:30Z,,7455610961349659435,I needed to know more info about Justin Baldoni because I’m sorry to say… I don’t know this man! 😆🎬⭐️ #entertainment #celebrity #justinbaldoni #blakelively #ryanreynolds #itendswithus,,NA,https://www.tiktok.com/@incrediboxmusicl/video/7455610891929685290
7455081142744665386,mesnarky,807647,2002,845,53271,US,2025-01-01T22:42:32Z,,7455081143435266862,I needed to know more info about Justin Baldoni because I’m sorry to say… I don’t know this man! 😆🎬⭐️ #entertainment #celebrity #justinbaldoni #blakelively #ryanreynolds #itendswithus ,,NA,https://www.tiktok.com/@mesnarky/video/7455081142744665386
7454678625279872298,mesnarky,185143,550,143,18844,US,2024-12-31T20:40:25Z,,7454678575434730282,"Replying to @Kathy Conley The Joan Robinson Hill case had so many twists and turns, I’m dizzy! 😆 What do you think happened? #part2 #entertainment #socialite ",,NA,https://www.tiktok.com/@mesnarky/video/7454678625279872298
7454652591163723051,mesnarky,547341,272,289,31675,US,2024-12-31T18:59:26Z,,7454652570246695726,"The tragic story of Houston socialite and equestrian, Joan Robinson Hill. 💰🐎 (requested by @... )  #entertainment #socialite #vintage ",,NA,https://www.tiktok.com/@mesnarky/video/7454652591163723051
7454382850788412718,mesnarky,547355,809,367,63330,US,2024-12-31T01:32:41Z,,7454382811076873006,I appreciate an unproblematic movie star like Amy Adams. ♥️🎬⭐️ #entertainment #celebrity #amyadams #movie ,,NA,https://www.tiktok.com/@mesnarky/video/7454382850788412718
7454217895480986911,dailybreakingnews4,1122,1,0,45,US,2024-12-30T14:52:54Z,,7454217796042378014,"Couple Discovers They're the 
Only Guests at 5-Star Resort#news #breakingnews
#DreamVacation #5StarResort #ExclusiveExperience
#VacationGoals #LuxuryTravel #CoupleGoals
#TravelDreams #PrivateParadise #ResortLife
#UltimateGetaway #TravelStory #VacationVibes
#LuxuryEscape #OnlyGuests #TravelCouple
#TravelAdventure #RomanticEscape #TravelGoals
#LuxuryStay #BucketList #CoupleTravel
#DreamDestination #UnforgettableExperience #ParadiseFound
#TravelInspo #HiddenGem #LuxuryLifestyle
#ResortGoals #PrivateVacation #TravelLove",,NA,https://www.tiktok.com/@dailybreakingnews4/video/7454217895480986911
7454193861758291230,dailybreakingnews4,694,1,3,75,US,2024-12-30T13:19:49Z,,7454193677863357214,"The cutest little hippo on the internet -Moo Deng!#news #breakingnews
#CuteHippo #MooDeng #AdorableHippo
#InternetStar #CutestAnimal #HippoLover
#AnimalCuties #ViralHippo #HippoGoals
#AnimalStar #HippoLove #CuteAndCuddly
#WildlifeAdorable #HippoFan #HippoLife
#AnimalLovers #InternetSensation #HippoSmiles
#MooDengTheHippo #TooCute #HappyHippo
#WildlifeStars #HippoVibes #AnimalAdventures
#CutenessOverload #HippoFamily #LoveAnimals
#WildlifeWonder #HippoHappiness #HippoCutie",,NA,https://www.tiktok.com/@dailybreakingnews4/video/7454193861758291230
7454193586570120479,daily.mail.news.an,248,0,0,19,US,2024-12-30T13:18:48Z,,7454193459885329182,"The cutest little hippo on the internet -Moo Deng!#news #breakingnews
#CuteHippo #MooDeng #AdorableHippo
#InternetStar #CutestAnimal #HippoLover
#AnimalCuties #ViralHippo #HippoGoals
#AnimalStar #HippoLove #CuteAndCuddly
#WildlifeAdorable #HippoFan #HippoLife
#AnimalLovers #InternetSensation #HippoSmiles
#MooDengTheHippo #TooCute #HappyHippo
#WildlifeStars #HippoVibes #AnimalAdventures
#CutenessOverload #HippoFamily #LoveAnimals
#WildlifeWonder #HippoHappiness #HippoCutie",,NA,https://www.tiktok.com/@daily.mail.news.an/video/7454193586570120479
7453963064564550954,mesnarky,447837,729,2080,54875,US,2024-12-29T22:23:42Z,,7453963025096919850,"The Skarsgård Family. ♥️ Stellan Skarsgård, we thank you for your service. 🎬⭐️🤣 #entertainment #celebrity #billskarsgård #alexanderskarsgard #movie ",,NA,https://www.tiktok.com/@mesnarky/video/7453963064564550954
7453858639103724831,dailybreakingnews4,1406,21,3,89,US,2024-12-29T15:38:47Z,,7453858608993110814,"THE MAN WHO ROBBED A BANK TOSAVE HIS DAUGHTER'S LIFE WASSENTENCED TO 25 YEARS IN PRISON。#news #breakingnews
#BankRobbery #SaveHisDaughter #JusticeForAll
#FatherSacrifice #HeartbreakingStory #JusticeDebate
#CriminalJustice #25YearsInPrison #PrisonSentence
#HumanityFirst #LifeOrCrime #DaughterLove
#JusticeSystem #TragicStory #BreakingStory
#FatherDaughter #MoralDilemma #JusticeMatters
#CrimeAndPunishment #SystemicIssues #FamilyFirst
#UnjustSystem #SacrificeForLove #HeartbreakingTruth
#CrimeStory #PrisonReform #JusticeForFamilies
#CourtCase #SentencingDebate #JusticeNow
#RaiseAwareness #FamilySacrifice #MoralJustice",,NA,https://www.tiktok.com/@dailybreakingnews4/video/7453858639103724831
7453858431485922606,montu.sojoli,5908,14,5,141,US,2024-12-29T15:37:44Z,,7453858376368458542,"THE MAN WHO ROBBED A BANK TOSAVE HIS DAUGHTER'S LIFE WASSENTENCED TO 25 YEARS IN PRISON。#news #breakingnews
#BankRobbery #SaveHisDaughter #JusticeForAll
#FatherSacrifice #HeartbreakingStory #JusticeDebate
#CriminalJustice #25YearsInPrison #PrisonSentence
#HumanityFirst #LifeOrCrime #DaughterLove
#JusticeSystem #TragicStory #BreakingStory
#FatherDaughter #MoralDilemma #JusticeMatters
#CrimeAndPunishment #SystemicIssues #FamilyFirst
#UnjustSystem #SacrificeForLove #HeartbreakingTruth
#CrimeStory #PrisonReform #JusticeForFamilies
#CourtCase #SentencingDebate #JusticeNow
#RaiseAwareness #FamilySacrifice #MoralJustice",,NA,https://www.tiktok.com/@montu.sojoli/video/7453858431485922606
7455238566604475691,incrediboxmusicl,1774,0,0,52,US,2025-01-02T08:53:39Z,,7455238541468699435,I give Nicole Kidman major props for surviving that stage. 👀🎬⭐️ #entertainment #celebrity #nicolekidman #tomcruise #babygirl #actress,,NA,https://www.tiktok.com/@incrediboxmusicl/video/7455238566604475691
