video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url,fetch_timestamp,fetch_date,data_source
7571727412979928350,nataliechristiana2016,5450,0,8,75,US,2025-11-12 06:49:41,NA,7269878568987953952,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@nataliechristiana2016/video/7571727412979928350,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571775655709281566,gmhygcyo48,1333,1,1,40,US,2025-11-12 09:56:56,NA,7571780683535092511,KondisiterkinimusholaPONPESAIKhozinySidoarjoambruksaatsalatashar.#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember","She playfully arched her posture before her bow, then delivered a seductive gaze. Her partner instantly decoded the signal, answering with a responsive pat. Portly man witnessed the scene from nearby, his eyes burning with bitter envy. Lisa and Jack were deeply enamored lovers. During a road trip excursion, they checked into a remote motor lodge. Overcome with passion, they soon became entangled in intimacy, unaware the innkeeper was observing through concealed lenses. They had been designated as prime targets while dining at the roadside cafe. Engrossed in amorous conversation, they remained oblivious to the obese patron slipping substances into their beverages. Observing their intimate exchanges, the overweight man reached his threshold, even contaminating utensils with saliva. As they raised their glasses to drink, a neighboring diner erupted in frenzy, ringing bells while gesturing at their cups, alerting the couple to danger. Simultaneously, the man charged with a shotgun. Jack perceived the threat, swiftly drawing his hip holster. Confronted with the firearm's muzzle, the aggressor promptly retreated. Jack urgently escorted Lisa from the premises, but the lodge operator continued pursuit, activating two way radio to summon accomplices. When their vehicle reached desolate terrain, they soon encountered interception teams. The proprietor confined Jack in an underground chamber, while Lisa was secured in a metallic enclosure.
",https://www.tiktok.com/@gmhygcyo48/video/7571775655709281566,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571859899731184951,tyuioaak1,885,3,9,165,US,2025-11-12 15:24:23,NA,7571859971126741774,"What did he say? Next Live Show: Funny Bone Omaha-Omaha, NE: Fri June 13th & Sat June 14th #ariesspears #AriesSpearslive #StandUp #Comedy #improv New Eastern Canada Tour dates! Don't miss an update: ariesspears.com/pages/tourFunny","standup,improv,ariesspears,comedy,ariesspearslive",NA,https://www.tiktok.com/@tyuioaak1/video/7571859899731184951,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571857786536037687,xxii911,1119,1,0,123,US,2025-11-12 15:16:37,NA,7571858017231047438,"What did he say? Next Live Show: Funny Bone Omaha-Omaha, NE: Fri June 13th & Sat June 14th #ariesspears #AriesSpearslive #StandUp #Comedy #improv New Eastern Canada Tour dates! Don't miss an update: ariesspears.com/pages/tourFunny","standup,improv,ariesspears,comedy,ariesspearslive",NA,https://www.tiktok.com/@xxii911/video/7571857786536037687,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571990900797164831,ytgegrb6,801,1,0,52,US,2025-11-12 23:52:19,NA,7571991899005340447,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@ytgegrb6/video/7571990900797164831,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571980205787499789,saloumlefaver,1260,0,0,25,US,2025-11-12 23:10:59,NA,7571980318753540877,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@saloumlefaver/video/7571980205787499789,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571884178321526047,breaking9203,5048,0,2,6,US,2025-11-12 16:58:25,NA,7571889385986116382,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember","Investigators say it's believed Emily Martinez used nail glue. Yes, nail glue to attach veneers to her victims teeth. Licensed dentist say if a deal on dental work seems too good to be true, Penelope's Park Police say Emily Martinez promised to give her clients a killer smile at a killer price back in January. We told you when she was operating the tap in Beauty Bar under the alias Jasmine Martinez while presenting herself as a licensed professional. A licensed dentist will cost around 12 dollars per tooth, while Martinez was offering a full set of veneers for a quarter of the cost. Uninformed, uh, patients, uninformed consumers that don't really know what they're getting into. Typically, when this is done, it makes the problem double, triple, quadruple worse. Under Florida law, only qualified dentists can install veneers. People think that because these advertisements are on Facebook or Instagram that they're legitimate advertisements. And a lot of the time, it's just a regular person that has no licensing, no experience, no education doing procedures like this.
",https://www.tiktok.com/@breaking9203/video/7571884178321526047,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571883346133847309,ngnhlinh369,175,0,0,8,US,2025-11-12 16:55:18,NA,7571883480167713550,Kondisi terkini mushola PONPES AI Khoziny Sidoarjo ambruk Saat salat ashar#jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@ngnhlinh369/video/7571883346133847309,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571858072751164686,text690,4592,3,25,230,US,2025-11-12 15:17:20,NA,7571858203944717069,"What did he say? Next Live Show: Funny Bone Omaha-Omaha, NE: Fri June 13th & Sat June 14th #ariesspears #AriesSpearslive #StandUp #Comedy #improv #LouisvilleKY New Eastern Canada Tour dates! Don't miss an update: ariesspears.com/pages/tourFunny","standup,improv,louisvilleky,ariesspears,comedy,ariesspearslive","Oh, she went like this. I ain't white girl since 87. Let's change that baby. You said change that. Let's change it. Let's change it. Put your away, it's Valentine's Day. It is Valentine's Day. God. I got some chocolate for you too. And what's your name, Sir? Brooker. Brooker. Brooker. Brooker. Hahaha. Sounds like an 80s cop. Hahaha. There's only one detective who can solve this crime. Brooker. What's the case chief? We're looking for a guy that stole a huge turtleneck. Hahaha. But you know when the server gave him his Bill he was like how many shillings do I owe there? Hahaha. Yeah, my name is kouwoa. Oh goodness. Wow! I love it man. I know a ghetto bitch ain't got a chance with you. Oh my god! What's your name is? Oh my. Who is this heinous beast? Dude, I love your energy. Dude, you are laughing your. So you know what you make me feel like? You make me feel like I'm a stripper. And you are? Fellow stripper sitting up front tipping. Cause these other motherfuckers ain't tipping you throwing my own money back at me. Go ahead candy. What do you do for a living? Are you really okay? International Guard. International Guard. Oh, and what do your friends do? Nuclear security. Nuclear security? I'm worried you guys ain't at the same table. Are they fellow Asians? You're black? Who got the codes? I don't feel safe if they got the codes. Don't put up With a lot of shit in this country
",https://www.tiktok.com/@text690/video/7571858072751164686,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
7571857687076490527,gskgu2,128,1,0,3,US,2025-11-12 15:15:37,NA,7571857710787611423,"What did he say? Next Live Show: Funny Bone Omaha-Omaha, NE: Fri June 13th & Sat June 14th #ariesspears #AriesSpearslive #StandUp #Comedy #improv #LouisvilleKY New Eastern Canada Tour dates! Don't miss an update: ariesspears.com/pages/tourFunny","standup,improv,louisvilleky,ariesspears,comedy,ariesspearslive",NA,https://www.tiktok.com/@gskgu2/video/7571857687076490527,2025-11-19 00:01:07.521039,2025-11-19,loaded_from_23h_cache
