video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url
7450649591680126251,washingtonpost,199990,120,126,17052,US,2024-12-21T00:05:44Z,NA,7450649523526978346,"By a vote of 366-34 with one lawmaker voting present, the House has overwhelmingly passed a bill that averts a government shutdown hours before the government runs out of funding. Speaker Mike Johnson (R-Louisiana) said earlier Friday that the new spending plan does not include President-elect Donald Trump’s demand to suspend the debt limit. The legislation would extend current fiscal levels until mid-March, provide $110 billion in relief to help natural-disaster survivors and aid farmers, and grant an extension for the farm bill, which must be reauthorized. The bill now goes to the Senate.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450649591680126251
7450647524668443950,the_savage_lokius,8328,105,20,762,US,2024-12-20T23:57:43Z,NA,7031101555747080194,"By a vote of 366-34 with one lawmaker voting present, the House has overwhelmingly passed a bill that averts a government shutdown hours before the government runs out of funding. Speaker Mike Johnson (R-Louisiana) said earlier Friday that the new spending plan does not include President-elect Donald Trump’s demand to suspend the debt limit. The legislation would extend current fiscal levels until mid-March, provide $110 billion in relief to help natural-disaster survivors and aid farmers, and grant an extension for the farm bill, which must be reauthorized. The bill now goes to the Senate.",NA,NA,https://www.tiktok.com/@the_savage_lokius/video/7450647524668443950
7450625453032787246,washingtonpost,47855,67,96,6219,US,2024-12-20T22:32:03Z,NA,7450625439262886702,"The U.S. finally got a national bird. Government websites called bald eagles the national bird. Textbooks and newspaper articles agreed. But when Preston Cook searched high and low for any official documentation cementing the bird’s status, he found nothing. Flabbergasted, in 2011 he wrote to his senator — the late Dianne Feinstein, a Democrat from California — asking if her staff could investigate this mystery at the National Archives. “It turns out that the documentation wasn’t missing — it didn’t exist. We’ve never had a national bird,” Cook told The Washington Post. “The senator sent me back a letter saying it’s assumed to be our national bird, but it has never been declared our national bird.” On Monday, Congress made it official. The bald eagle will become the national bird after 248 years. Caption from article by Maria Luisa Paul.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450625453032787246
7450248174381305131,washingtonpost,105700,125,172,12424,US,2024-12-19T22:08:01Z,NA,7450248142915652398,"Where did we get syphilis? In a study published Wednesday in the journal Nature, an international team studied ancient DNA harvested from lesion-ridden bones or teeth of five people who lived in Peru, Chile, Argentina and Mexico either before or around the time of Columbus. They found that early versions of the microbe, Treponema pallidum, that causes syphilis and related diseases were already diverse and widespread. Their analysis suggests that syphilis emerged in the Americas within the last 8,000 years and spread across the globe fueled by European colonization. “The syphilis debate was a big one, and it was a very emotional one ... a famous paleopathologist described it as one of the most enigmatic questions in science,” said Kirsten Bos, group leader for molecular paleopathology at the Max Planck Institute for Evolutionary Anthropology and one of the leaders of the work. She argued the new evidence would settle the matter. “It’s a very clear slam dunk: Okay, this clearly came from the Americas.” Several outside researchers agreed the study provides valuable new evidence strongly suggesting an American origin for syphilis, but added that it wouldn’t close the debate. Understanding the differences between the subspecies that cause these different, but related, diseases is a key question for scientists trying to understand these diseases today. Caption from article by Carolyn Y. Johnson.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450248174381305131
7450222481102654750,theisabelbrown,132279,788,2440,8534,US,2024-12-19T20:28:24Z,NA,7450222410328247070,This person was actually just hired on a taxpayer funded salary to be the Weight Stigma Czar of the city of San Francisco… & she’s got a powerful message to fight fatphobic sexism—“let them eat cake.” I’m so ready for MAHA 🫠,NA,NA,https://www.tiktok.com/@theisabelbrown/video/7450222481102654750
7450148103983795487,washingtonpost,10424,22,6,1030,US,2024-12-19T15:39:49Z,NA,7450148005270801183,"FTC MAKES sellers REVEAL “junk fees"" The Federal Trade Commission on Tuesday issued long-awaited rules requiring companies to display the full price of a hotel room, concert ticket or sporting event up front to customers, rather than hiding any extra charges — often called “junk fees” — until the very end of the checkout process.The new regulations, which are slated to take effect next year, seek to crack down on “bait and switch” pricing practices, according to FTC Chair Lina Khan, who said the agency has received a groundswell of complaints about service charges, amenity fees and a raft of other potentially obscure, last-minute additions to consumers’ bills. The FTC’s rules still allow companies to impose fees, so long as they are clearly displayed.The agency also focused its prohibition on just the lodging and live-event industries, not the fuller array of firms — from airlines to internet giants — that have similarly stoked public anger.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450148103983795487
7449877066633219370,washingtonpost,2317484,5255,2898,226541,US,2024-12-18T22:07:56Z,NA,7449877016746281774,"Young adults are far more likely to approve of Luigi Mangione. The pollster YouGov asked a battery of questions recently about the killing of UnitedHealthcare chief executive Brian Thompson in Manhattan two weeks ago and the man who has been charged for it, Luigi Mangione. (Mangione was charged Tuesday with murder and terrorism.) Many people appeared unfamiliar with the story, offering no opinions. But among those who did, lots of young adults appeared sympathetic toward the alleged killer. And notably, they perceived those around them as sharing such views. The poll, which surveyed more than 1,000 people, showed Americans adults under 30 are about evenly split on whether they view Mangione favorably or unfavorably. About one-third hold each view. Adults aged 30 to 44 leaned only slightly negatively toward him. (In contrast, Americans aged 65-plus viewed Mangione unfavorably by about a 15-to-1 margin. Overall, Americans viewed Mangione more than 2-to-1 negatively.) Younger adults actually viewed Mangione more favorably than the man he allegedly killed, Thompson. Caption from article by Aaron Blake.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449877066633219370
7449853409873906986,washingtonpost,588238,581,441,50694,US,2024-12-18T20:36:09Z,NA,7449853380186573614,The Supreme Court said it will quickly review the constitutionality of the law that would to a TikTok ban. The justices said they’d consider if the law violates the First Amendment rights of millions of TikTok users and owners of the app.,NA,NA,https://www.tiktok.com/@washingtonpost/video/7449853409873906986
7449521388559453486,washingtonpost,66599,73,356,8645,US,2024-12-17T23:07:45Z,NA,7449521358402439982,"Reality TV contestants may soon be employees. The National Labor Relations Board said this week that contestants on the show “Love Is Blind” are employees and should have the work protections that come with that classification. Once remedied, the case could become the basis for the improved working conditions that reality show stars have long awaited. After the agency worked with two “Love Is Blind” stars who filed unfair labor practice charges in 2023, the NLRB regional office in Minnesota assigned to the case issued a filing Wednesday. It said the hit Netflix show’s production companies — Delirium TV and Kinetic Content — had misclassified contestants as “non-employee ‘participants’” and found that they had required cast mates to sign participant agreements to discourage them from participating in legally protected labor actions, such as unionizing. The production companies and their former employees must come to an agreement on remedies due to the unlawful portions of the contract or meet for a hearing before an NLRB judge on April 22. Caption from original article by Samantha Chery.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449521388559453486
7449497447505825070,washingtonpost,123473,149,81,9714,US,2024-12-17T21:34:51Z,NA,7449497419626384174,"A large number of mysterious drones have been reported flying over New Jersey and across the eastern U.S., sparking speculation and concern over where they came from and why. New Jersey Gov. Phil Murphy and U.S. Sen. Andy Kim have both gone out on drone hunts, hoping for answers. The FBI, Homeland Security, state police and other agencies are investigating.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449497447505825070
