video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url
7456530856761494830,mesnarky,287377,1347,2211,40537,US,2025-01-05T20:28:09Z,,7456535998097656618,Justice for Thanos from Squid Game 2! 😆🎬⭐️  #entertainment #celebrity #squidgame #kpop ,,NA,https://www.tiktok.com/@mesnarky/video/7456530856761494830
7456487135307140383,sanchogrull67,1027,0,0,51,US,2025-01-05T17:38:35Z,,7456487128122968863,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather#tiktokpartner ,,NA,https://www.tiktok.com/@sanchogrull67/video/7456487135307140383
7456463531488267566,bmbm88859,1464,0,0,48,US,2025-01-05T16:06:56Z,,7456463543282535210,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather,,NA,https://www.tiktok.com/@bmbm88859/video/7456463531488267566
7456450828019272991,qianlai077,1198,0,1,21,US,2025-01-05T15:17:50Z,,7456450802204085022,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather ,,NA,https://www.tiktok.com/@qianlai077/video/7456450828019272991
7456443938858159390,dailybreakingnews4,4473,3,2,14,US,2025-01-05T14:51:10Z,,7456443946525936415,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather,,NA,https://www.tiktok.com/@dailybreakingnews4/video/7456443938858159390
7456443112433503519,joyledrqmo0,1264,0,2,3,US,2025-01-05T14:48:00Z,,7456443153906682655,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather,,NA,https://www.tiktok.com/@joyledrqmo0/video/7456443112433503519
7456439476085083422,lljbaobaomm,3810,0,8,23,US,2025-01-05T14:33:48Z,,7456439410821729054,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather #tiktok #foryou #fypシ #foryoupage #fyp #trending #news ,,NA,https://www.tiktok.com/@lljbaobaomm/video/7456439476085083422
7456426635240197406,fclpvden,1177,0,3,9,US,2025-01-05T13:44:14Z,,7456426561831553823,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather,,NA,https://www.tiktok.com/@fclpvden/video/7456426635240197406
7456423997631237419,baoyum8,1499,0,4,42,US,2025-01-05T13:33:49Z,,7456424014601407274,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather ,,NA,https://www.tiktok.com/@baoyum8/video/7456423997631237419
7456420295260474670,baom668888,748,0,2,16,US,2025-01-05T13:19:24Z,,7456420313019042602,Watch this before taping your mouth at night! 🚨#mouthtaping #mouthtape #snoring #mouthbreather ,,NA,https://www.tiktok.com/@baom668888/video/7456420295260474670
