video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url,fetch_timestamp,fetch_date,data_source
7578592350511910174,pvmpqogtt1,162,0,0,4,US,2025-11-30 18:49:16,NA,7578592502102395679,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@pvmpqogtt1/video/7578592350511910174,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578590752175852813,lz5yp3fsa8,138,0,0,4,US,2025-11-30 18:43:07,NA,7578590822539610893,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@lz5yp3fsa8/video/7578590752175852813,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578590443752000781,lz5yp3fsa8,813,1,0,53,US,2025-11-30 18:42:08,NA,7578590578998561591,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember","Shoulders. Thank you baby. What? Hahaha, you just found this? It's right here. Hahaha. So we're gonna do um head shave and shave everything. Uh huh, leave the goat. Okay, so we're shaving every, this is a little what the heck ㅎㅎ ㅎㅎ
",https://www.tiktok.com/@lz5yp3fsa8/video/7578590443752000781,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578511961411915021,user4540148186119,486,0,6,6,US,2025-11-30 13:38:22,NA,7578512118895446839,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@user4540148186119/video/7578511961411915021,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578511924342639885,user8103247988460,1048,2,6,6,US,2025-11-30 13:38:22,NA,7578512086789638926,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember","Send this to someone that you want to punch in the face. Twinkle, twinkle, little star. I'll hit you with a metal bar, push you off a plane so high. Laugh at you while you're falling in the sky. A lot of people don't like you. Don't worry. I'm one of them, too.
",https://www.tiktok.com/@user8103247988460/video/7578511924342639885,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578511920047705374,user27358465035086,903,1,6,15,US,2025-11-30 13:37:56,NA,7578511816830765854,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@user27358465035086/video/7578511920047705374,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578511888049278221,user8103247988460,9,0,0,0,US,2025-11-30 13:37:48,NA,6999894365447391234,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@user8103247988460/video/7578511888049278221,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578511868218625310,user27358465035086,157,0,0,0,US,2025-11-30 13:37:22,NA,7578511756025940767,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@user27358465035086/video/7578511868218625310,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578511830050426167,user8103247988460,1080,0,15,14,US,2025-11-30 13:37:49,NA,7578512051635571470,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember","Send this to someone that you want to punch in the face. Twinkle, twinkle little star. I'll hit you with a metal bar, push you off a plane so high, laugh at you while you're falling in the sky. A lot of people don't like you. Don't worry, I'm one of them, too.
",https://www.tiktok.com/@user8103247988460/video/7578511830050426167,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
7578511789059476766,user27358465035086,4014,1,111,43,US,2025-11-30 13:37:02,NA,7578511757644843806,Kondisi terkini mushola PONPES Al Khoziny Sidoarjo ambruk saat salat ashar #jtvjember #evakuasi #sidoarjo #fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,https://www.tiktok.com/@user27358465035086/video/7578511789059476766,2025-12-05 00:01:08.566001,2025-12-05,loaded_from_23h_cache
