video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url,fetch_timestamp,fetch_date,data_source
7576702386773757214,hsukmvf,485,0,0,54,US,2025-11-25 16:35:22,NA,7576702356448987934,"Part 3| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@hsukmvf/video/7576702386773757214,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576574251751263519,qdf237,1075,0,4,101,US,2025-11-25 08:18:30,NA,7576574338502069023,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum","Where's my coffee, sweetie? Right here. Ah, what the hell? Are you crazy? You all right, honey? I'm fine. I'm supposed to tell you you're fired. Even God don't make green in any other shades, Missus Donahue. Well, I can see the color in my head. Uh, we'll be in touch. Missus Deborah. I've got to find something to go with my new sofa and curtains. Joe, what color are they? I, I got the swatches right here. Well, have you considered a peach? It would bring out this color in the fabric. Oh, that's a nice color. Peach Melba. Oh, who makes up these names? Mr Massey names all his paints himself. Beautiful color, just the same. Oh, and doesn't it bring out the pearl in her skin, Joe? Right? It brings out the pearl in your skin, Mrs. Donahue. Ah, Jesus. Joe, can I go back to Chicago for two days without you hiring a woman to work here? That's what I'm trying to tell you, Mr Massey. She's been here three weeks and sales up 20%. Are you sure that's gonna be enough, Ted? Uh, better give me four gallons, I guess. Heavenly gold. I beg your pardon. Your hair. I'm gonna mix a color just like it and call it heavenly gold. Bill Massey, gentlemen's blue. I beg your pardon. Your eyes, they're gentlemen's blue.
",https://www.tiktok.com/@qdf237/video/7576574251751263519,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576574123363601695,qdf237,968,0,9,61,US,2025-11-25 08:17:51,NA,7576574174978640670,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@qdf237/video/7576574123363601695,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576573994028059935,qdf237,973,0,0,90,US,2025-11-25 08:17:40,NA,7576574091277241119,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum","That. Did you just lick your pen? I licked it, I licked it. Oh, wow. Mom! Mom! I'm in the Upside Down. She's like, come on, baby. I am here. I am coming to find you, honey. Hi. Could I please have a Chicken Mcnugget meal? And I did a. I did a southern accent. Instead of saying like, I swear, they're like, Bible. And then they're like, okrr. What is it? What is it? It's like. It means like, okay, so it's like, okrr. I had obstacle courses and bouncy castles and candy floss. Oh, cotton candy. And how does Millie Bobby Brown hide her accent? I don't. I will like, switch in between. Sometimes I'll just go straight into my American accent, which is a lot harder. And I could maybe finish the auto complete interview. Like, just don't respond right away. He texts me Millie in all caps way too much. Do you understand how scary that is? To get that text? Just Millie, you're like, what has happened? To continue keeping her family around and her best friend and.
",https://www.tiktok.com/@qdf237/video/7576573994028059935,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576573972871974199,wdoih,499,0,0,3,US,2025-11-25 08:18:27,NA,7576574412133042957,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@wdoih/video/7576573972871974199,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576573821293956365,wdoih,43,0,0,0,US,2025-11-25 08:17:22,NA,7576574156754406157,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@wdoih/video/7576573821293956365,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576567541351435551,ugfcij,1374,0,0,179,US,2025-11-25 07:52:33,NA,7576567649920879391,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum","What's going on? This is my roommate, Jenny Rioselle. Her period's been really bad and she hasn't left our dorm room in two days. I went to go check on her after my intro to Econ class this morning and she was burning up. I called my dad who's a doctor, well, he's a dermatologist, but he knows the basic stuff. And he said that I should call Campus Health, but Jenny kept saying no, and she was fine and she wouldn't let me call. You did the right thing bringing her in. We're gonna help you into the bed. Okay, Jenny, here, let me give you my number. I'll get it from you, Amy. Let's give the doctor some room temps 1, 0, 2.3. She's tachycardic. Heart rates 1, 43, b p, 80 over 45. I'm gonna palpate your abdomen, Jenny. Let me know if anything feels tender. Her uterus is enlarged. Ultrasound. Let's give 4 of morphine and hang a litre of saline. Her endometrial lining is thickened and I'm seeing pockets that could be air endometritis or pelvic inflammatory disease. Let's order a sepsis panel and an H C G test. In the meantime, start Zoxen, I, V and loop in. Doctor Asher. She definitely has endometritis, high white count, elevated procalcitonin and lactate and her roommate said she's having a bad period. Mm. But her pregnancy test is positive and I didn't see an embryo on her ultrasound. Yeah, I heard the chorionic lining is likely From retained product. She's having a miscarriage. Am I in trouble? We just, we wanna get you feeling better. Okay. The reason you're sick is because your uterus has retained parts of your placenta which has become infected. You will need surgery to remove this. Do I need surgery? Yes, but it is a minor and very safe procedure. In the meantime, I would like to collect vaginal cultures so we can pinpoint the bacteria that's causing your infection. Is that okay with you? Okay. Doctor Asher, are you ready for the swab? Um, yes. Sorry. I just. Culture swab, please. Okay. Okay. I will be right back. Wait, wait. Where are you going? It's okay. I'll be right back, I promise. Jenny's pelvic exam revealed a second degree perineal tear. And I saw umbilical cord coming from her cervix. I felt like something was off with her demeanour, but I wasn't sure if she was in shock or hiding something. Do you know how far along she was? Based on the size of the tear in the cord, I suspect close to full term. So where's the baby now?
",https://www.tiktok.com/@ugfcij/video/7576567541351435551,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576297959843843359,hsukmvf,466,0,0,33,US,2025-11-24 14:26:22,NA,7576297968878373662,"Part 3| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@hsukmvf/video/7576297959843843359,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576223909364682039,iahgg5,11532,3,2,1016,US,2025-11-24 09:39:58,NA,7576224355491793678,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum","Stop the car! Raymond McMahon at uniform from 7 2. 7 2 from uniform. Rogers that found them? Yeah, we did. How'd you know? Look. Bloody hell, mate, he just slipped out. Doctor say he needs to go into a home. But I just. Just can't, you know? He's still my dad. Do you want to see my lodgings? Your lodgings? I'm sorry. He still thinks he lives in Nashville. Remy, I'd love to see your lodgings. Oh, my goodness. The grand old Opry. That's me. Here, sit down. Daddy, no, these people have to go. This one here. Shake it loose and let it fall. Sorry. That song. It means a lot to both of us. Sometimes you need a song. Sometimes you do. Thank you. Hang on. I don't want you to ever give up, alright? Like, promise me you won't ever get bitter or cynical or tired. Cause he didn't. No, he never did.
",https://www.tiktok.com/@iahgg5/video/7576223909364682039,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576223726094617869,iahgg5,13571,1,2,200,US,2025-11-24 09:39:28,NA,7576224125060991758,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum","So we replace your pads, resurface your rotors, and adjusted your calipers. Great. Please tell me that means you fixed my brakes. Well, let's just say I don't expect your car on my lawn again. You can go and settle this up with Tina in the office. Your car's in the back getting washed. Oh, your shop is so fancy. Well, you also get a complimentary air freshener. Pine trees, cinnamon, vanilla are my personal favorite. New Calvin smell. Is that like new car smell? Yeah, but with notes of cocoa butter and swagger. Oh, I've never seen you at work before. Look at you, Mrs. Business woman, balancing the books, invoicing suppliers. Girl, I'm on Facebook. My cousin just changed her relationship status to it's complicated. And we know what that means. Here comes the Bible quotes and the bikini pictures. Calvin told me to give you this. Oh, no, no. Don't be ridiculous. We're not charging you. What are you talking about? It's $300. Calvin routed my caterpillars and patted my surfaces. Gemma, we're friends, okay? Don't worry about it. No, really, Tina, I appreciate the thought, but I have to pay you. Gemma Johnson, I just called you a friend. My friends do things for each other, so don't insult me when I'm trying to show you some love. Are you sure? Girl, don't make me cut your brake lines. Have you actually ever done that? No. Well, in that case, thank you. Thanks for taking care. Of our car. Not a problem, Dave. You guys did a great job. We try. Oh, and thanks so much for comping the Bill. What's that? Now you know how you hooked us up with the car. Who knew you were so generous? Not me. Well, I owe you one. You owe me a lot more than one. What's that, buddy? Oh, nothing, buddy. Tina
",https://www.tiktok.com/@iahgg5/video/7576223726094617869,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576223709715778829,iahgg5,4285,0,0,185,US,2025-11-24 09:39:04,NA,7576224068911762190,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum","How many of you were the best wrestlers on your high school team? How many are state champions? How many of you came in second place? Hands down? There are 55 men in this room right now. When I turn this roster in November, we will be 33. That means 22 of you will have either quit or you won't be good enough. That's just how that is. How many walk ons I got in here? You are gonna have to beat out men who were recruited ahead of you to be here. You're gonna have to prove everyone wrong just to make the team. Starting to feel that pressure? Well, that's good. Cause it's not gonna get any easier than that. And if you don't like it, there's the door right there. Right now. Today in this room, you're gonna work hard. You're gonna work harder than you have ever worked in your life before. Then you're gonna work harder than that. You might as well just give up your spot to the next man and go home. Does everybody get that? All right, let's go! Let's go! Work hard! Mean it!
",https://www.tiktok.com/@iahgg5/video/7576223709715778829,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576223115668196639,jyugc0,752,0,0,25,US,2025-11-24 09:36:11,NA,7576223226439764766,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@jyugc0/video/7576223115668196639,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576222842803588383,jyugc0,886,0,0,68,US,2025-11-24 09:35:28,NA,7576222949015833375,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@jyugc0/video/7576222842803588383,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576222814114483511,drhnrhh,118,0,0,3,US,2025-11-24 09:35:40,NA,7576223208622279479,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@drhnrhh/video/7576222814114483511,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576222689468239135,jyugc0,439,0,0,8,US,2025-11-24 09:34:55,NA,7576222804828359454,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@jyugc0/video/7576222689468239135,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576222675987729678,drhnrhh,14,0,0,0,US,2025-11-24 09:35:10,NA,7576223099507575565,"Part 2| Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@drhnrhh/video/7576222675987729678,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576600561517104439,pehlg0s101,380,0,0,14,US,2025-11-25 10:01:31,NA,7576601001857714999,KondisiterkinimusholaPONPESAIKhozinySidoarjoambruksaatsalatashar.#jtvjember#evakuasi#sidoarjo#fyp,"newseason,kickoff,laliga,footballlsback",NA,https://www.tiktok.com/@pehlg0s101/video/7576600561517104439,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
7576599908531162382,ci2lbiohe1,12,0,0,0,US,2025-11-25 09:59:14,NA,7576600420307454734,KondisiterkinimusholaPONPESAIKhozinySidoarjoambruksaatsalatashar.#jtvjember#evakuasi#sidoarjo#fyp,"newseason,kickoff,laliga,footballlsback",NA,https://www.tiktok.com/@ci2lbiohe1/video/7576599908531162382,2025-12-01 00:01:07.237712,2025-12-01,loaded_from_23h_cache
