video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url,fetch_timestamp,fetch_date,data_source
7570640767979425079,wwzzsz206,7526,0,1,70,US,2025-11-09 08:33:54,NA,7570640991666440974,#tikyok#foryou#fyp,"foryou,fyp,tikyok","The man always wins at sports betting. Surprisingly, the ball moves on its own. The final score matches his prediction. It turns out he can pause time. He moves the ball while time is frozen, just like stop motion. The man is an animator, but he was hassled by his boss for being too slow. The boss orders him to finish within an hour. Then he accidentally rubs a magic lamp a few times. An ugly genie flies out. Jesus! Hey! No! He offered to grant the man any wish. I wish I had all the time in the world to finish animating this shot. The genie used his power to steal all the world's time, condensing it into a purple button. Even earth stopped spinning. Press the button to pause time. Press again to resume. The man controlled time. First, he froze time to prank his boss, ran into a homeless man on the street. Then he pressed the button to help the homeless man perform a difficult move, forcing passers by to applaud. Finally, he put all the money into the homeless man's hat. He took the money to the supermarket. There, he suddenly spotted a man and a woman. He wanted to create a scene of love at first sight, so he repeatedly froze time. Eventually, he even ripped out the man's heart instead of pressing the button. He rushed the man to the hospital, but the doctors were frozen too, so he had to teach Himself medicine to perform the surgery. After years of study, he began operating. He stitched the man back together, then restarted time. Oh thank god! He brought the man back to the supermarket. After time resumed, the people in the control room were shocked. The man returned to his company filled with regret. He decided to confess everything to everyone. He turned his experiences into a video and played it on the screen. But then time froze again. The button also stopped working. Then the genie warned him that pausing time requires a price. He will be trapped forever in the paused world with no escape. Finally, the genie destroyed the button and departed.
",NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7570589210999098679,ajhosq65207,113,1,0,1,US,2025-11-09 05:13:19,NA,7570589333225507639,#usdt搬砖 #usdt兑换 #usdt承兑 #偏门 #虚拟货币 #欧易 #成功 #创业 #混币,"成功,创业,虚拟货币,偏门,欧易,usdt承兑,usdt搬砖,usdt兑换,混币",NA,NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7570266175133797646,wwzzsz206,8236,1,4,82,US,2025-11-08 08:20:42,NA,7570266461856418573,#tikyok#foryou#fyp,"foryou,fyp,tikyok","This girl noticed a pimple on her back, so she picked up her phone and turned on the front facing camera to see where it was. But she accidentally dropped the phone on the floor. As she reached down to pick it up, her towel slipped off and the phone's burst mode kicked in, snapping a bunch of photos of her body. When she picked the phone back up and looked at the screen, she was horrified to find that all the photos had automatically been sent to her boyfriend. Panicked, she jumped on her bike and raced towards school. On the way, she hit a rock, which made the bike go out of control and speed down the road. Luckily, her tire didn't blow until a cat suddenly ran out and punctured it. Just as she was freaking out, she saw her grandma driving by, so she hopped in the car, but it was moving slower than a snail, so she grabbed the wheel and took off down the highway. In just two and a half seconds, she made it to school. At that moment, the boy was about to check his messages and the girl was sweating bullets. Fortunately, the boy had to get to class, so he put his phone in his locker. The girl rushed into the locker room and quickly styled her hair to look like his, easily fooling the locker's facial recognition. But the phone slipped and fell again, right into the hands of The boy who had just come back. Just as he was about to check it, a kitten suddenly darted in, snatched the phone, and deleted all the photos. The girl finally breathed a sigh of relief, grateful that her boyfriend never saw the pictures.
",NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7570338757082189111,agrahamagraham,1314,1,0,83,US,2025-11-08 13:02:19,NA,7570339071726324535,#сценка #пов#длявас #история #fyp #смешно #дейс твующий #вирус,"fyp,смешно,длявас,сценка,пов,история,вирус,дейс","привет розочка привет привет проходи как обычно корни ну да ну чё как дела в Турцию собираемся все же летают вот и мы решили попробовать в Турцию да ну так это что тебе корни то давай мы тебе модное окрашивание сделаем для Турции же почему бы нет сейчас я тебе устрою Турцию бананы кокосы слушай я ещё косметикой банчу для Турции то надо загар красивый кое-что надо увлажнить напитать ну чё ну то вот скраб классный с морской солью да ты понюхай с ароматом лимонного пирога бери бери
",NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7570338488759946551,agrahamagraham,1472,0,0,98,US,2025-11-08 13:00:48,NA,7570338645392050957,#сценка #пов#длявас #история #fyp #смешно #дейс твующий #вирус,"fyp,смешно,длявас,сценка,пов,история,вирус,дейс",NA,NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7570338245196664119,agrahamagraham,1142,1,0,79,US,2025-11-08 12:59:59,NA,7570338428978629390,#сценка #пов#длявас #история #fyp #смешно #дейс твующий #вирус,"fyp,смешно,длявас,сценка,пов,история,вирус,дейс",NA,NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7570653971359010079,aed9t4,705,0,1,36,US,2025-11-09 09:24:57,NA,7570653938379246367,"Thieveshavestolen“priceless“jewelryfromtheLouvreinParis,theworld’smost-visitedmuseuminanaudaciousseven-minuteraid,theFrenchinteriorministerhassaid.#cnn#news#paris#franc#louvremuseum","paris,news,cnn,franc,louvremuseum","The moment the woman finished putting on her clothes, the alarm outside blared. She opened the box and immediately a mission from her superiors came through. Turned out that just the day before, the weapons from the agent headquarters had been stolen. Without wasting any time, the woman switched into her combat gear, canceled her leave and prepared to carry out the mission. Using satellite tracking, quickly arrived at a remote island, uneasily pinpointing the thieves location. What puzzled Lisa was that the mission seemed too easy. The thieves were swiftly dealt with, but neither of them knew that they were being secretly watched. The whole operation was actually designed to lure them away from the agent headquarters. Seeing the plan succeed, mysterious woman slipped something into a drink. She disguised herself as a delivery person and made her way to the agent headquarters. With her seductive figure and captivating face, she easily passed through security checks, flipping unnoticed into the headquarters. Once inside, she handed over the prepared drinks and pizza to the on duty staff. Soon everyone there fell unconscious. Seeing this, the woman went straight to the other woman.
",NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7570652906903358751,aed9t4,2510,2,2,64,US,2025-11-09 09:20:30,NA,7570652889408867103,"Thieveshavestolen“priceless“jewelryfromtheLouvreinParis,theworld’smost-visitedmuseuminanaudaciousseven-minuteraid,theFrenchinteriorministerhassaid.#cnn#news#paris#franc#louvremuseum","paris,news,cnn,franc,louvremuseum","A man splashed water on the maid, but rather than refusing, she joined him in the playful exchange. After exhausting themselves, Peter bent down to drink the puddle between her legs. That day when Peter visited his aunt's house, he observed the maids odd behavior. They often got stuck halfway through doorways, shaking violently. Moments later, 4 shaking themselves free and continuing on their way. While feeding the chickens, another maid got caught in the window, also shaking violently. This strange behavior piqued Peter's curiosity. One day while wandering outside, Peter saw a leg twitching in the air from a distance. Riven by curiosity, he approached to investigate. What he saw were two people sprawled on the ground and startled Peter immediately ran off. That night at bedtime, his sister wanted to sleep with Peter, but head maid intervened, stopping them during the pushing and shoving. The head maid's chest pressed against Peter's face before she left with a lingering meaningful look. On another occasion, Peter spotted a maid crouching by the window, crept closer to investigate. But as he approached, the maid suddenly lifted her skirt and upon realizing it was Peter.
",NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7571034002371382559,fhgrd4764,2208,0,2,97,US,2025-11-10 09:59:44,NA,7571039227178257182,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum","paris,news,cnn,franc,louvremuseum",NA,NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
7570975946145025293,basilberthaeq0301,939,1,1,25,US,2025-11-10 06:14:22,NA,7269663029721417730,KondisiterkinimusholaPONPESAIKhozinySidoarjoambruksaatsalatashar.#jtvjember#evakuasi#sidoarjo#fyp,"fyp,sidoarjo,evakuasi,jtvjember",NA,NA,2025-11-15 00:01:07.106788,2025-11-15,loaded_from_23h_cache
