video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url
7571907969890258198,uobjljbdt9ip9m,1884,0,2,87,DE,2025-11-12 18:30:11,,7571908004083665686,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said.#cnn#news#paris#franc#louvremuseum ","paris,news,cnn,franc,louvremuseum","ich glaub äh ich hab wirklich keine gute Mutter. ich kann meinem Kind auch absolut nichts bieten, ja nicht mal Brüste. und in meiner Schulzeit, meine ganzen Mitschülerin, die hatten alle schon so viel früher Brüste und ich hatte halt nur n Brustkorb. und ja bei den anderen gab's für die Typen immer schon n ganzen Mund voll. bei Mir gab's immer nur Rippchen. meine Mitschülerin, die hatten auch noch alle schon so richtig coole BHs. ne und ich wollte dann auch unbedingt n BH haben für meine Nippel und ich hab Mir dann bei Karstadt so nen dreifach Push Up BH geholt. und Leute, ich hatte wirklich auf einmal so richtig große Brüste. und is auch so n bisschen Mein Motto. ja einfach mit dem arbeiten was man nich hat. ha ha. ja war dann immer so n bisschen blöd wenn ich mit nem Typen intim geworden bin. das war dann immer wie so n sehr enttäuschender Zaubertrick. Brüste, keine Brüste, wo sind die Brüste? es gibt keine Brüste. ja und am Ende des Zaubertricks war der Typ immer weg. n Typ hat tatsächlich auch mal mit Mir Schluss gemacht mit der Begründung er mag keine Brettspiele. ich war so voll enttäuscht. was ist mit Kniffel? ich hab da auch noch ne Dose.
",https://www.tiktok.com/@uobjljbdt9ip9m/video/7571907969890258198
7571907905251757334,qcqbnvvfb4dhkh,765,1,2,62,DE,2025-11-12 18:29:55,,7571907926962096918,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said.#cnn#news#paris#franc#louvremuseum ","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@qcqbnvvfb4dhkh/video/7571907905251757334
7571907077929438486,hxctsweehch8kb,1042,2,2,68,DE,2025-11-12 18:26:43,,7571907071940102934,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said.#cnn#news#paris#franc#louvremuseum ","paris,news,cnn,franc,louvremuseum","wenn man so unterwegs merkt, man kriegt Durchfall und es wird von Minute zu Minute schlimmer. und ich habe das Gefühl, je mehr man nach Hause, also je mehr man in die Nähe von seinem Zuhause kommt, desto mehr muss man scheißen. und gerade wenn man Durchfall hat. du kommst immer näher an dein Scheißhaus, du kommst immer näher nach Hause und je näher du Kilometer täglich an dein an dein Zuhause kommst, desto mehr drückt die Wurst Scheiße in deinem Kackloch. das ist so krass. und dann ohne Scheiß, der wird mal langsam hektisch, ihr kennt das. dann wirst du langsam hektisch, stehst vor der Tür, dann holst du deinen Schlüssel raus und dann findest du nicht den richtigen Schlüssel fürs Türschloss. dir läuft die Suppe schon im Arsch zusammen, du merkst richtig, der Stift malt, du hast brachial viel Scheiße im Arsch und dann suchst du dir den Schlüssel raus, der fällt dir der Schlüssel runter, musst du ihn aufheben, dann kriegst du ihn nicht ins Schlüsselloch rein. es ist schrecklich und du bist kurz davor zu platzen. das ist so krass. und dann dieser befreiende Moment, Klodeckel auf, Hose runter und während man schon im freien Fall ist, mit dem mit den Arschbacken auf die Klobrille. während man schon im freien Fall ist, wird alles Release und dann kommst du auf auf der Klobrille und dann da ballerst du das Porzellan, als gibt's kein morgen und die Scheiße ist sprengt und spritzt überall hin der braune Wasserfall. und dann ist das eine Befreiung. wirklich. dann geht Mir durch Mark und Bein so n richtig wohlig kribbeltes Gefühl von Befreiung. läuft Mir einmal die Wirbelsäule hoch. die belohnungsrezeptoren die sind am rotieren. herrlich. das ist Dopamin pur Junge boah ich hab mich da richtig reingefühlt. grade weil das is so schlimm. Digga. das hatte ich letztens. wir waren mit Julias Eltern, die waren zu Besuch, wir waren mit denen spazieren und wir waren grad mal 5 Minuten unterwegs und ich hab bemerkt, scheiße ich krieg Durchfall und ich kann dir nich sagen 5 Minuten spazieren, ich muss umdrehen, ich hab Dünnschiss, deine Urus Mutter muss nach Hause, da bin.
",https://www.tiktok.com/@hxctsweehch8kb/video/7571907077929438486
7571906835855314198,kjqxflliun55jt,2078,0,0,103,DE,2025-11-12 18:25:46,,7571906879128488726,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said.#cnn#news#paris#franc#louvremuseum ","paris,news,cnn,franc,louvremuseum","mit wem bist du hier? mit niemandem. mit niemandem. es war n Geburtstagsgeschenk. jemand hat dir ne eine Karte geschenkt. wie geil hier ne Karte. geh bitte alleine. wer hat dir die Karte geschenkt? deine Eltern. deine Eltern. oh komm gib mal dein Handy noch mal her. wie heißt deine Mutter? Anja, Anja, hallo, Anja, hallo, der Lukas ist in meiner Show ganz alleine. 1 bisschen besoffen. das weißt du ja. ich hab nix anderes erwartet. er ist ja alleine hier. ja, das war ja n Geschenk von euch. ja, wolltet ihr vielleicht mal alleine sein? der Plan ging nichts Aus, weil die Schwester ja noch da ist. ich wünsche euch beiden, Mami und Papi, von ganzem Herzen, dass die kleine gleich tief und fest schläft. ich werde die Show extra 1 bisschen länger gestalten und ihr lasst mal so richtig die Sau raus. okay, okay, dann muss der Lukas aber mit m Taxi reinfahren. ach so, wolltest du ihn abholen? müsste ich eigentlich. ja. wie weit ist das? 10 Kilometer? 10 Kilometer. ich bezahl ihm das Taxi, dann könnt ihr länger knattern. okay? cool.
",https://www.tiktok.com/@kjqxflliun55jt/video/7571906835855314198
7571906510230392086,kjqxflliun55jt,357,0,0,38,DE,2025-11-12 18:24:31,,7571906542275595030,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said.#cnn#news#paris#franc#louvremuseum ","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@kjqxflliun55jt/video/7571906510230392086
7571900443043876118,kdfajtbm6yu7ml,12901,4,0,211,DE,2025-11-12 18:00:58,,7571900451428289302,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said.#cnn#news#paris#franc#louvremuseum ","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@kdfajtbm6yu7ml/video/7571900443043876118
7571891368876920086,lmbnctkp653u5k,2461,0,3,73,DE,2025-11-12 17:25:46,,7571891372811209494,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said.#cnn#news#paris#franc#louvremuseum ","paris,news,cnn,franc,louvremuseum","mit wem bist du hier? mit niemandem. mit niemandem. es war n Geburtstagsgeschenk. jemand hat dir ne eine Karte geschenkt. wie geil hier ne Karte. geh bitte alleine. wer hat dir die Karte geschenkt? deine Eltern. deine Eltern. oh komm gib mal dein Handy noch mal her. wie heißt deine Mutter? Anja, Anja, hallo, Anja, hallo, der Lukas ist in meiner Show ganz alleine. 1 bisschen besoffen. das weißt du ja. ich hab nix anderes erwartet. er ist ja alleine hier. ja, das war ja n Geschenk von euch. ja, wolltet ihr vielleicht mal alleine sein? der Plan ging nichts Aus, weil die Schwester ja noch da ist. ich wünsche euch beiden, Mami und Papi, von ganzem Herzen, dass die kleine gleich tief und fest schläft. ich werde die Show extra 1 bisschen länger gestalten und ihr lasst mal so richtig die Sau raus. okay, okay, dann muss der Lukas aber mit m Taxi reinfahren. ach so, wolltest du ihn abholen? müsste ich eigentlich. ja. wie weit ist das? 10 Kilometer? 10 Kilometer. ich bezahl ihm das Taxi, dann könnt ihr länger knattern. okay? cool.
",https://www.tiktok.com/@lmbnctkp653u5k/video/7571891368876920086
7571882974677945614,user8333443922181,286,0,0,18,US,2025-11-12 16:53:54,,7571883160242309902,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum ","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@user8333443922181/video/7571882974677945614
7571882679319137549,tt..ghtime,994,0,0,35,US,2025-11-12 16:52:57,,7571882927500299022,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum ","paris,news,cnn,franc,louvremuseum","The boy accidentally saw his father and sister playing an adult game in the room. He couldn't accept such a thing, so he ran downstairs crying. Just then, his mother came back. The boy threw himself into her arms, sobbing. When the mother saw the two people disheveled on the stairs, she immediately realized what had happened. She angrily slapped her husband. She never would have thought her husband would be so bold, but the truth was far more cruel than she imagined. A few months earlier, one day, Liz and Mark had just returned home when a young girl stopped them. The girl handed over a photo of her mother and said she was Mark's illegitimate daughter. When Mark saw the woman in the photo, he quickly explained to his wife he had indeed been in a relationship with the woman in the photo before, but he had never known they had a child. The kind hearted Liz invited the girl into the house. The girl's name was Catherine. She had always thought she didn't have a father until her mother passed away a month ago. After reading her mother's will, she found out about Mark's existence. Since her mother's death, she had no source of income and had been living in her car. Liz felt deep sympathy for Catherine's situation. She took the initiative to invite Catherine to live in the house. Little did she know that this simple decision would make her pay a heavy price. Catherine Behaved, very well behaved and sensible at home. The whole family liked her. Until one day when the whole family was having dinner, Catherine suddenly spilled a drink on herself. Seeing this, Mark quickly took a rag and wiped the area around Catherine's chest. Although Liz felt a little uncomfortable seeing this, she didn't think much of it. However, the next day when Liz looked out the window, she saw her husband touching Catherine's back. This was clearly not a normal gesture between a father and daughter. Liz immediately criticized her husband's behavior, but her husband didn't care. But Liz would never have imagined that she was stepping into the trap set by the two of them step by step.
",https://www.tiktok.com/@tt..ghtime/video/7571882679319137549
7571881892945923341,tt..ghtime,970,0,0,49,US,2025-11-12 16:49:52,,7571882105891392311,"Thieves have stolen ""priceless"" jewelry from the Louvre in Paris, the world' s most-visited museu in an audacious seven-minute raid, the French interior minister has said. #cnn #news #paris #franc #louvremuseum ","paris,news,cnn,franc,louvremuseum",NA,https://www.tiktok.com/@tt..ghtime/video/7571881892945923341
