video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url
7453829702436916482,phire167,2195,4,8,44,DE,2024-12-29T13:46:13Z,NA,7453829706924722946,Alice Weidel auf arabisch  #alice #weidel #afd #arab #arabisch #deutschland #türkiye🇹🇷 #russisch #russland,NA,NA,https://www.tiktok.com/@phire167/video/7453829702436916482
7453194109629615390,theisabelbrown,32717,53,4,3397,US,2024-12-27T20:39:54Z,NA,7239888661382268930,Honestly still can’t believe 2024 was real… so beyond grateful for each and every one of you & can’t WAITTT to share what we have in store for 2025 👀😏,NA,NA,https://www.tiktok.com/@theisabelbrown/video/7453194109629615390
7450649591680126251,washingtonpost,205780,168,131,17385,US,2024-12-21T00:05:44Z,NA,7450649523526978346,"By a vote of 366-34 with one lawmaker voting present, the House has overwhelmingly passed a bill that averts a government shutdown hours before the government runs out of funding. Speaker Mike Johnson (R-Louisiana) said earlier Friday that the new spending plan does not include President-elect Donald Trump’s demand to suspend the debt limit. The legislation would extend current fiscal levels until mid-March, provide $110 billion in relief to help natural-disaster survivors and aid farmers, and grant an extension for the farm bill, which must be reauthorized. The bill now goes to the Senate.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450649591680126251
7450647524668443950,the_savage_lokius,8506,105,20,770,US,2024-12-20T23:57:43Z,NA,7031101555747080194,"By a vote of 366-34 with one lawmaker voting present, the House has overwhelmingly passed a bill that averts a government shutdown hours before the government runs out of funding. Speaker Mike Johnson (R-Louisiana) said earlier Friday that the new spending plan does not include President-elect Donald Trump’s demand to suspend the debt limit. The legislation would extend current fiscal levels until mid-March, provide $110 billion in relief to help natural-disaster survivors and aid farmers, and grant an extension for the farm bill, which must be reauthorized. The bill now goes to the Senate.",NA,NA,https://www.tiktok.com/@the_savage_lokius/video/7450647524668443950
7450625453032787246,washingtonpost,51907,120,106,6589,US,2024-12-20T22:32:03Z,NA,7450625439262886702,"The U.S. finally got a national bird. Government websites called bald eagles the national bird. Textbooks and newspaper articles agreed. But when Preston Cook searched high and low for any official documentation cementing the bird’s status, he found nothing. Flabbergasted, in 2011 he wrote to his senator — the late Dianne Feinstein, a Democrat from California — asking if her staff could investigate this mystery at the National Archives. “It turns out that the documentation wasn’t missing — it didn’t exist. We’ve never had a national bird,” Cook told The Washington Post. “The senator sent me back a letter saying it’s assumed to be our national bird, but it has never been declared our national bird.” On Monday, Congress made it official. The bald eagle will become the national bird after 248 years. Caption from article by Maria Luisa Paul.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450625453032787246
7450248174381305131,washingtonpost,110419,100,178,12759,US,2024-12-19T22:08:01Z,NA,7450248142915652398,"Where did we get syphilis? In a study published Wednesday in the journal Nature, an international team studied ancient DNA harvested from lesion-ridden bones or teeth of five people who lived in Peru, Chile, Argentina and Mexico either before or around the time of Columbus. They found that early versions of the microbe, Treponema pallidum, that causes syphilis and related diseases were already diverse and widespread. Their analysis suggests that syphilis emerged in the Americas within the last 8,000 years and spread across the globe fueled by European colonization. “The syphilis debate was a big one, and it was a very emotional one ... a famous paleopathologist described it as one of the most enigmatic questions in science,” said Kirsten Bos, group leader for molecular paleopathology at the Max Planck Institute for Evolutionary Anthropology and one of the leaders of the work. She argued the new evidence would settle the matter. “It’s a very clear slam dunk: Okay, this clearly came from the Americas.” Several outside researchers agreed the study provides valuable new evidence strongly suggesting an American origin for syphilis, but added that it wouldn’t close the debate. Understanding the differences between the subspecies that cause these different, but related, diseases is a key question for scientists trying to understand these diseases today. Caption from article by Carolyn Y. Johnson.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450248174381305131
7450222481102654750,theisabelbrown,151435,854,2774,9723,US,2024-12-19T20:28:24Z,NA,7450222410328247070,This person was actually just hired on a taxpayer funded salary to be the Weight Stigma Czar of the city of San Francisco… & she’s got a powerful message to fight fatphobic sexism—“let them eat cake.” I’m so ready for MAHA 🫠,NA,NA,https://www.tiktok.com/@theisabelbrown/video/7450222481102654750
7450148103983795487,washingtonpost,12030,23,15,1198,US,2024-12-19T15:39:49Z,NA,7450148005270801183,"FTC MAKES sellers REVEAL “junk fees"" The Federal Trade Commission on Tuesday issued long-awaited rules requiring companies to display the full price of a hotel room, concert ticket or sporting event up front to customers, rather than hiding any extra charges — often called “junk fees” — until the very end of the checkout process.The new regulations, which are slated to take effect next year, seek to crack down on “bait and switch” pricing practices, according to FTC Chair Lina Khan, who said the agency has received a groundswell of complaints about service charges, amenity fees and a raft of other potentially obscure, last-minute additions to consumers’ bills. The FTC’s rules still allow companies to impose fees, so long as they are clearly displayed.The agency also focused its prohibition on just the lodging and live-event industries, not the fuller array of firms — from airlines to internet giants — that have similarly stoked public anger.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450148103983795487
7449877066633219370,washingtonpost,2413297,5430,2954,233120,US,2024-12-18T22:07:56Z,NA,7449877016746281774,"Young adults are far more likely to approve of Luigi Mangione. The pollster YouGov asked a battery of questions recently about the killing of UnitedHealthcare chief executive Brian Thompson in Manhattan two weeks ago and the man who has been charged for it, Luigi Mangione. (Mangione was charged Tuesday with murder and terrorism.) Many people appeared unfamiliar with the story, offering no opinions. But among those who did, lots of young adults appeared sympathetic toward the alleged killer. And notably, they perceived those around them as sharing such views. The poll, which surveyed more than 1,000 people, showed Americans adults under 30 are about evenly split on whether they view Mangione favorably or unfavorably. About one-third hold each view. Adults aged 30 to 44 leaned only slightly negatively toward him. (In contrast, Americans aged 65-plus viewed Mangione unfavorably by about a 15-to-1 margin. Overall, Americans viewed Mangione more than 2-to-1 negatively.) Younger adults actually viewed Mangione more favorably than the man he allegedly killed, Thompson. Caption from article by Aaron Blake.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449877066633219370
7449853409873906986,washingtonpost,608521,594,456,51620,US,2024-12-18T20:36:09Z,NA,7449853380186573614,The Supreme Court said it will quickly review the constitutionality of the law that would to a TikTok ban. The justices said they’d consider if the law violates the First Amendment rights of millions of TikTok users and owners of the app.,NA,NA,https://www.tiktok.com/@washingtonpost/video/7449853409873906986
