video_id,author_name,view_count,comment_count,share_count,like_count,region_code,create_time,effect_ids,music_id,video_description,hashtag_names,voice_to_text,video_url
7450649591680126251,washingtonpost,202654,120,130,17230,US,2024-12-21T00:05:44Z,NA,7450649523526978346,"By a vote of 366-34 with one lawmaker voting present, the House has overwhelmingly passed a bill that averts a government shutdown hours before the government runs out of funding. Speaker Mike Johnson (R-Louisiana) said earlier Friday that the new spending plan does not include President-elect Donald Trump’s demand to suspend the debt limit. The legislation would extend current fiscal levels until mid-March, provide $110 billion in relief to help natural-disaster survivors and aid farmers, and grant an extension for the farm bill, which must be reauthorized. The bill now goes to the Senate.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450649591680126251
7450647524668443950,the_savage_lokius,8386,105,20,764,US,2024-12-20T23:57:43Z,NA,7031101555747080194,"By a vote of 366-34 with one lawmaker voting present, the House has overwhelmingly passed a bill that averts a government shutdown hours before the government runs out of funding. Speaker Mike Johnson (R-Louisiana) said earlier Friday that the new spending plan does not include President-elect Donald Trump’s demand to suspend the debt limit. The legislation would extend current fiscal levels until mid-March, provide $110 billion in relief to help natural-disaster survivors and aid farmers, and grant an extension for the farm bill, which must be reauthorized. The bill now goes to the Senate.",NA,NA,https://www.tiktok.com/@the_savage_lokius/video/7450647524668443950
7450625453032787246,washingtonpost,49549,70,100,6399,US,2024-12-20T22:32:03Z,NA,7450625439262886702,"The U.S. finally got a national bird. Government websites called bald eagles the national bird. Textbooks and newspaper articles agreed. But when Preston Cook searched high and low for any official documentation cementing the bird’s status, he found nothing. Flabbergasted, in 2011 he wrote to his senator — the late Dianne Feinstein, a Democrat from California — asking if her staff could investigate this mystery at the National Archives. “It turns out that the documentation wasn’t missing — it didn’t exist. We’ve never had a national bird,” Cook told The Washington Post. “The senator sent me back a letter saying it’s assumed to be our national bird, but it has never been declared our national bird.” On Monday, Congress made it official. The bald eagle will become the national bird after 248 years. Caption from article by Maria Luisa Paul.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450625453032787246
7450248174381305131,washingtonpost,107228,125,175,12555,US,2024-12-19T22:08:01Z,NA,7450248142915652398,"Where did we get syphilis? In a study published Wednesday in the journal Nature, an international team studied ancient DNA harvested from lesion-ridden bones or teeth of five people who lived in Peru, Chile, Argentina and Mexico either before or around the time of Columbus. They found that early versions of the microbe, Treponema pallidum, that causes syphilis and related diseases were already diverse and widespread. Their analysis suggests that syphilis emerged in the Americas within the last 8,000 years and spread across the globe fueled by European colonization. “The syphilis debate was a big one, and it was a very emotional one ... a famous paleopathologist described it as one of the most enigmatic questions in science,” said Kirsten Bos, group leader for molecular paleopathology at the Max Planck Institute for Evolutionary Anthropology and one of the leaders of the work. She argued the new evidence would settle the matter. “It’s a very clear slam dunk: Okay, this clearly came from the Americas.” Several outside researchers agreed the study provides valuable new evidence strongly suggesting an American origin for syphilis, but added that it wouldn’t close the debate. Understanding the differences between the subspecies that cause these different, but related, diseases is a key question for scientists trying to understand these diseases today. Caption from article by Carolyn Y. Johnson.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450248174381305131
7450222481102654750,theisabelbrown,138547,814,2562,8939,US,2024-12-19T20:28:24Z,NA,7450222410328247070,This person was actually just hired on a taxpayer funded salary to be the Weight Stigma Czar of the city of San Francisco… & she’s got a powerful message to fight fatphobic sexism—“let them eat cake.” I’m so ready for MAHA 🫠,NA,NA,https://www.tiktok.com/@theisabelbrown/video/7450222481102654750
7450148103983795487,washingtonpost,10948,22,7,1100,US,2024-12-19T15:39:49Z,NA,7450148005270801183,"FTC MAKES sellers REVEAL “junk fees"" The Federal Trade Commission on Tuesday issued long-awaited rules requiring companies to display the full price of a hotel room, concert ticket or sporting event up front to customers, rather than hiding any extra charges — often called “junk fees” — until the very end of the checkout process.The new regulations, which are slated to take effect next year, seek to crack down on “bait and switch” pricing practices, according to FTC Chair Lina Khan, who said the agency has received a groundswell of complaints about service charges, amenity fees and a raft of other potentially obscure, last-minute additions to consumers’ bills. The FTC’s rules still allow companies to impose fees, so long as they are clearly displayed.The agency also focused its prohibition on just the lodging and live-event industries, not the fuller array of firms — from airlines to internet giants — that have similarly stoked public anger.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7450148103983795487
7449877066633219370,washingtonpost,2352451,5316,2922,229215,US,2024-12-18T22:07:56Z,NA,7449877016746281774,"Young adults are far more likely to approve of Luigi Mangione. The pollster YouGov asked a battery of questions recently about the killing of UnitedHealthcare chief executive Brian Thompson in Manhattan two weeks ago and the man who has been charged for it, Luigi Mangione. (Mangione was charged Tuesday with murder and terrorism.) Many people appeared unfamiliar with the story, offering no opinions. But among those who did, lots of young adults appeared sympathetic toward the alleged killer. And notably, they perceived those around them as sharing such views. The poll, which surveyed more than 1,000 people, showed Americans adults under 30 are about evenly split on whether they view Mangione favorably or unfavorably. About one-third hold each view. Adults aged 30 to 44 leaned only slightly negatively toward him. (In contrast, Americans aged 65-plus viewed Mangione unfavorably by about a 15-to-1 margin. Overall, Americans viewed Mangione more than 2-to-1 negatively.) Younger adults actually viewed Mangione more favorably than the man he allegedly killed, Thompson. Caption from article by Aaron Blake.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449877066633219370
7449853409873906986,washingtonpost,593691,582,445,51078,US,2024-12-18T20:36:09Z,NA,7449853380186573614,The Supreme Court said it will quickly review the constitutionality of the law that would to a TikTok ban. The justices said they’d consider if the law violates the First Amendment rights of millions of TikTok users and owners of the app.,NA,NA,https://www.tiktok.com/@washingtonpost/video/7449853409873906986
7449521388559453486,washingtonpost,67282,73,360,8705,US,2024-12-17T23:07:45Z,NA,7449521358402439982,"Reality TV contestants may soon be employees. The National Labor Relations Board said this week that contestants on the show “Love Is Blind” are employees and should have the work protections that come with that classification. Once remedied, the case could become the basis for the improved working conditions that reality show stars have long awaited. After the agency worked with two “Love Is Blind” stars who filed unfair labor practice charges in 2023, the NLRB regional office in Minnesota assigned to the case issued a filing Wednesday. It said the hit Netflix show’s production companies — Delirium TV and Kinetic Content — had misclassified contestants as “non-employee ‘participants’” and found that they had required cast mates to sign participant agreements to discourage them from participating in legally protected labor actions, such as unionizing. The production companies and their former employees must come to an agreement on remedies due to the unlawful portions of the contract or meet for a hearing before an NLRB judge on April 22. Caption from original article by Samantha Chery.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449521388559453486
7449497447505825070,washingtonpost,123979,149,81,9750,US,2024-12-17T21:34:51Z,NA,7449497419626384174,"A large number of mysterious drones have been reported flying over New Jersey and across the eastern U.S., sparking speculation and concern over where they came from and why. New Jersey Gov. Phil Murphy and U.S. Sen. Andy Kim have both gone out on drone hunts, hoping for answers. The FBI, Homeland Security, state police and other agencies are investigating.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449497447505825070
7449450535293422879,washingtonpost,11739,21,9,1257,US,2024-12-17T18:33:08Z,NA,7449450468055321374,"THIS Moon is Constantly ERUPTING No moon in our solar system is likely as chaotic as Io, Jupiter’s third largest. The rocky body looks like a pepperoni pizza because of the constant, numerous eruptions on its surface. The volcanic activity fills the skies with sulfur dioxide and is constantly changing features on the ground. It’s the most volcanically active world in our solar neighborhood, and has an impressive résumé for a place that is only slightly larger than our own moon.“Io is one of the most intriguing objects in the whole solar system,” said Scott Bolton, a director at the Southwest Research Institute. “This body is completely covered with volcanoes over both poles, all across its middle, constantly going off. So how does this really happen?” Io’s volcanic origins have baffled scientists. Many thought a global magma ocean may be percolating under Io’s surface, a feature that could have been common in the early evolution of planetary bodies in our universe and could explain the wide spread of volcanic activity.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449450535293422879
7449149073031957806,washingtonpost,125488,223,1265,14516,US,2024-12-16T23:02:58Z,NA,7449149030346820398,"Elon Musk has consistently been by Trump’s side this year. Whether the president-elect is meeting with heads of state, watching Ultimate Fighting Championship bouts or enjoying a holiday dinner, the world’s richest man is frequently by his side. The political donor’s many appearances and visits to Trump’s private Mar-a-Lago Club here highlight the unprecedented role the tech billionaire is playing in shaping the incoming administration. At the same time, he is acting like an honorary member of the Trump family as evidenced in this photo that Trump’s granddaughter shared on X, formerly Twitter. Meanwhile, Elon Musk’s net worth has climbed by more than $200 billion in 2024, a massive increase in the same year that the world’s richest person spent at least $277 million backing Donald Trump and other Republican candidates The bulk of the increase, more than $170 billion, has come since Election Day.. Captions from articles by Cat Zakrzewski, Faiz Siddiqui and Trisha Thadani.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449149073031957806
7449125431321693471,washingtonpost,229225,435,212,31509,US,2024-12-16T21:31:18Z,NA,7449125424275163934,"Police in Madison, Wisconsin, are searching for a motive after a student at a private, K-12 Christian school in Madison, Wisconsin, killed two people and injured six on campus on Monday. The shooter is also dead. Police Chief Shon F. Barnes had said in an earlier news briefing that the shooter had killed four, but the department clarified the number in an update. Officers received an active-shooter report for Abundant Life Christian School at 10:57 a.m. They did not fire their weapons and found the suspected shooter dead, Barnes said. He said the hospitalized have injuries that range from minor to life-threatening. Based on reporting by Ben Brasch, Praveena Somasundaram, Kyle Melnick, María Luisa Paúl, Hannah Natanson and Nick Parker.",NA,NA,https://www.tiktok.com/@washingtonpost/video/7449125431321693471
7449102980726508830,theisabelbrown,35531,157,121,4131,US,2024-12-16T20:04:12Z,NA,7449102986690693918,Been on my mind lately—how much He loves us 🥹 Pray the Advent challenge with me on Hallow — 🔗 in bio for more details! 🙏🏼🤍,NA,NA,https://www.tiktok.com/@theisabelbrown/video/7449102980726508830
